c5	remark
19870606018859A	UNABLE TO STAY AIRBORNE ON TAKEOFF. ABORTED AND GROUND LOOPED INTO A TREE TO AVOID OVERRUN. MAG SWITCH ON ONE MAG.
19870606019039A	AMPHIBIAN IMPACTED NOSE LOW. WATER LANDING TO CHECK ENGINE. IMPACT SPLIT NOSE. PLANE SANK. PILOT SINGLE ENGINE LAND
19870606019049A	PILOT STALLED AIRCRAFT ON TAKEOFF FROM LAKE PLEASANT. CRASHED INTO THE LAKE. USED FULL FLAPS THEN RAISED ON TAKEOFF
19870606019059A	THE AGRICULTURAL SPRAY AIRCRAFT LIFTED OFF EARLY AND SETTLED BACK TO THE RUNWAY. IT WENT THRU A FENCE AND A DITCH.
19870606019249A	THE AIRCRAFT ENCOUNTERED A RISE IN THE RUNWAY AND BECAME AIRBORNE EARLY.THEN STRUCK TREES AT THE END OF THE RUNWAY.
19870606019979A	THE PILOT FLARED LATE, LANDED HARD AND BOUNCED DOWN THE RUNWAY DAMAGING THE NOSE WHEEL AND PROPELLER.
19870606020299A	LOST DIRECTIONAL CONTROL ON LANDING. VEERED OFF RUNWAY INTO SOFT GROUND AND NOSED OVER.
19870606023039I	WHILE SPRAYING NEAR WOODS THE AIRCRAFT STRUCK WIRES.  DAMAGE TO LOWER WING.  PILOT FORGOT ABOUT WIRES.
19870606023569I	RADIOACTIVE MATERIALS CONTAINER RUPTURED DURING FLIGHT.
19870606025249A	THE AIRCRAFT VEERED OFF THE SIDE OF THE RUNWAY AND HIT A TAXIWAY MARKER. THE PILOT ATTEMPTED A DOWNWIND LANDING.
19870606028749I	BUFFET WITH LEFT ROLL NOTED AS FLAPS EXTENDED TO 50 DEGREES. GO AROUND MADE, SAFE LANDING. FLAP VANE WAS MISSING.
19870606028949I	PILOT FORGOT TO EXTEND WHEELS FOR LANDING.  LANDED GEAR UP.
19870606029139I	AIRCRAFT GROUND LOOPED DURING ROLLOUT IN GUSTY CROSSWIND.
19870606033609I	PILOT RETRACTED GEAR INSTEAD OF FLAPS ON ROLLOUT.
19870606033949I	LEFT MAIN FAILED TO RETRACT ON TAKEOFF.  COLLAPSED ON ROLLOUT.  FOUND MAIN LANDING GEAR SADDLE WAS BROKEN.
19870606033999A	RAN FUEL TANK DRY ON FINAL. CRASHED OFF RUNWAY. FAILED TO SWITCH TO OTHER TANK. NO VISUAL PRIOR FUEL CHECK.
19870606035669I	RIGHT MAIN GEAR COLLAPSED ON ROLLOUT.  FATIGUE CRACK FOUND IN UPPER OUTBOARD SECTION OF THE STRUT.
19870606036669I	PILOT FAILED TO LOWER THE GEAR FOR LANDING.
19870606039859I	LEFT SIDE OF RUDDER STRUCK A PARKED AIRCRAFTS WINGTIP DURING TAXI OPERATION.
19870606041699I	BALLOON BASKET STRUCK POWERLINES ON FINAL APPROACH TO A WHEAT FIELD.
19870606041799I	ONE ENGINE FLAMED OUT DURING CLIMB THROUGH FL 400.  ENGINE RESTARTED AT LOWER ALTITUDE.  NO CAUSE DETERMINED.
19870606042069I	CHUTIST PULLED RESERVE RIPCORD IN ERROR.  RELEASED MAIN CHUTE WHICH SEPARATED.  STRUCK GROUND WITH LINES ENTANGLED.
19870606050749I	THE AIRCRAFT LANDED WITH THE PARKING BRAKE ENGAGED, BLOWING MAIN TIRES. PILOT USED UNAUTHOURIZED PROCEDURE.
19870606061009A	THE GLIDER SPUN INTO THE GROUND WHILE MANEUVERING TO LAND.
19870606061349A	THE BALLOON HIT POWERLINES DURING THE APPROACH TO LAND. TREES PARTIALLY OBSCURED THE WIRES.
19870606062869I	SOLO STUDENT PORPOISED DURING LANDING. DAMAGE TO PROPELLER, NOSE GEAR, ENGINE MOUNTS AND COWLING.
19870606075709A	VIBRATION AT NOSE WHEEL TOUCHDOWN. LOST DIRECTIONAL CONTROL. RAN OFF RUNWAY AND NOSED OVER IN SOFT SOIL.
19870606081939A	LANDED OFF SIDE OF RUNWAY IN ROUGH GROUND AND NOSED OVER. AIRPORT HAD ONLY REFLECTOR TYPE RUNWAY LIGHTS.
19870607018769A	THIRD TRY LANDED THEN ELECTED TO GO AROUND. TORE OFF AILERON ON MARKER. STALLED AND CRASHED.
19870607018809A	LOST CONTROL IN AN UNSAFE STEEP TURN AT A LOW ALTITUDE. LOOKS LIKE PILOT INTENDED A FLYBY. PRIOR RECKLESS REPORTS.
19870607018849A	THE AIRCRAFT HIT A SHED AND IMPACTED THE GROUND DURING GO AROUND. THE PILOT REPORTED SHIFTING, GUSTY CROSSWINDS.
19870607018919A	THE AIRCRAFT VEERED OFF THE RUNWAY DURING A DOWNWIND LANDING. STUDENT PILOT.
19870607018929A	THE AIRCRAFT LOST POWER DUE TO FUEL EXHAUSTION. DURING THE LANDING, A TREE WAS HIT WHICH JAMMED THE ELEVATOR DOWN.
19870607018979A	THE AIRCRAFT STALLED ON TAKEOFF FROM A RIVER GRAVEL BAR. THE PILOT MISJUDGED WINDS AND TOOK OFF DOWNWIND.
19870607018989A	ENGINE VIBRATION OIL ON WINDSHIELD SMOKE IN COCKPIT. LANDED FARM FIELD. NR5 PISTON FAILED. PUNCTURED ENGINE CASE.
19870607019079A	THE AIRCRAFT HIT TREES AFTER ENGINE FAILURE. THE NUMBER 4 EXHAUST VALVE BROKEN CAUSING COLLAPSE OF MUFFLER BAFFLES.
19870607019139A	THE AIRCRAFT VEERED OFF THE RUNWAY ON LANDING AND WAS ABANDONED. SUSPECT PILOT WAS UNDER THE INFLUENCE OF NARCOTICS
19870607021029A	THE GEAR COLLAPSED ON LANDING. THE PILOT FAILED TO CHECK WHEELS DOWN INDICATORS.
19870607022039A	THE AIRCRAFT GROUND LOOPED AFTER LANDING IN GUSTY CROSSWIND CONDITIONS.
19870607023209I	WHILE MANEUVERING AT LOW SPEED ON THE TAXIWAY THE RIGHT MAIN GEAR COLLAPSED.  CORROSION ON DOWN LOCK SPRING.
19870607029259I	RAMP AGENT DIRECTED AIRCRAFT TOO CLOSE TO THE GATE.  LEFT PROPELLER STRUCK A PORTABLE STEP.
19870607031879A	DURING LOW PASS MADE ABRUPT PULLUP. STALLED, HIT TREES AND CRASHED INTO A HOUSE AND BURNED. PASSES WERE DOWNWIND.
19870607032759I	THE AIRCRAFT VEERED OFF THE SIDE OF THE RUNWAY DURING A CROSSWIND LANDING.
19870607036699I	SHUT DOWN LEFT ENGINE DUE TO FUEL FLOW PROBLEM AFTER TAKEOFF.  RIGHT ENGINE QUIT SHORTLY AFTER.
19870607037099I	ENGINE LOST POWER ON TAKEOFF.  LANDED SAFELY ON AIRPORT. PROPELLER GOVERNOR LINKAGE HAD COME OFF THE GOVERNOR.
19870607039059I	INTERNAL SHORT IN THE LAVATORY PUMP CAUSED SMOKE IN CABIN. PASSENGERS RETURNED TO TERMINAL.
19870607047829I	ABORTED TAKEOFF WHEN HEAVY RAIN DESTROYED HIS LIFT OR OVERGROSSED HIS AIRCRAFT. DEPARTED RUNWAY END.
19870607055709I	PILOT ALLOWED PASSENGER TO LAND AIRCRAFT. PORPOISE RESULTED IN PROPELLER AND NOSE GEAR DAMAGE.
19870607060699A	THE AIRCRAFT ENCOUNTERED WIND SHEAR ON FINAL AND HIT AN EMBANKMENT SHORT OF THE RUNWAY.
19870607061149I	THE AIRCRAFT LOST ALL ELECTRICAL POWER. THE PILOT WAS ABLE TO MAINTAIN VFR AND LAND. CAUSE OF FAILURE UNDETERMINED.
19870607076209A	WHILE TAXIING FOR TAKEOFF COLLIDED WITH A POLE.
19870607082499A	FAILED TO HOOK UP ELEVATORS PRIOR TO TAKEOFF. GLIDER PITCHED UP ON THE TOW,HIT GROUND BOUNCED UP 150FT AND CRASHED
19870608019219A	THE AIRCRAFT HIT A POLE DURING TAKEOFF FROM A HAY FIELD. PILOT HAD AN EXPIRED STUDENT LICENSE, CARRYING A PASSENGER
19870608019229A	ENGINE LOST POWER. SMOKE IN COCKPIT. CRASH LANDED IN A FIELD. AN ENGINE CYLINDER HAD SPLIT. 41 HOURS SINCE AD WORK.
19870608019239A	ENGINE FAILED. AIRCRAFT HIT A DITCH ON LANDING. NUNBER 7 CYLINDER CRACKED. WATER CONTAIMINATED FUEL HAD BEEN USED.
19870608020199A	WIND SHEAR ON FINAL. AIRCRAFT FELL TO THE RUNWAY IN A STALL. CROSSWIND EXCEDED PILOTS AND AIRCRAFT ABILITY.
19870608023109A	DEPARTED ON A NIGHT VFR FLIGHT AND BECAME MISSING. HAD AN ARGUMENT WITH HIS GIRL FIREND PRIOR TO THE FLIGHT.
19870608028339A	A PROPELLER BLADE SEPARATED IN FLIGHT. THE AIRCRAFT STRUCK A FENCE DURING THE ENSUING FORCED LANDING.
19870608028679I	NOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF.  RETURNED AND SERVICED NOSE STRUT.
19870608035009I	LOSS OF C SYSTEM HYDRAULIC QUANTITY NOTED IN CLIMB.  AIRCRAFT DIVERTED.  HYDRAULIC LEAKS BETWEEN PUMP AND C MODULE.
19870608035759I	OIL PRESSURE LOST EN ROUTE.  LANDED IN A FIELD.  OIL FILTER ADAPTER HAD LOOSENED, OIL SPILLED OVERBOARD.
19870608036239I	THE ENGINE BEGAN COMPRESSOR STALLING IN CRUISE.  PILOT SAFELY DIVERTED TO LAND. NO MALFUNCTIONS FOUND ON GROUND RUN
19870608039159I	COMPLETE B SYSTEM HYDRAULIC FAILURE EN ROUTE.  SAFE LANDING.  HYDRAULIC LINE HAD RUPTURED.
19870608039899I	DECELERATION WAS SO RAPID ON ROLLOUT THAT AIRCRAFT NOSED OVER.  OFF AIRPORT LANDING.
19870608046289I	THE NR1 LEADING EDGE FLAP FAILED TO EXTEND PROPERLY. A SAFE LANDING WAS MADE. FLAP ACTUATOR WAS REPLACED.
19870608065619I	PILOT FORGOT TO EXTEND THE GEAR FOR LANDING. LANDED GEAR UP.
19870608081119A	FUEL WARNING LIGHT ON AFTER TAKEOFF. ENGINE QUIT. LEFT FLOAT IMPACTED A TREE. ROLLED OVER ON SIDE.FAULTY FUEL VALVE
19870609019119A	RAN OUT OF FUEL ON CLIMBOUT. STRUCK A HOUSE AND BURNED ON THE FORCED LANDING.
19870609019149A	LOSS OF POWER. FORCED LANDING IN A FIELD. GEAR COLLAPSED. WING STRUCK GROUND.PRACTICING EMERGENCY LANDING PROCEDURE
19870609019159A	NOSE GEAR COLLAPSED ON SECOND LANDING AFTER TOUCH AND GO HARD LANDING WITH ENGINE VIBRATION. RIGHT GEAR COLLAPSED.
19870609019169I	GEAR COLLAPSED ON ROLLOUT.  CAUSE OF FAILURE TO BE REPORTED.
19870609019189A	STUDENT ON SOLO CROSSCOUNTRY FLIGHT CRASHED SHORT OF RUNWAY ON APPROACH IN GUSTY WINDS. INADEQUATE CFI SUPERVISION.
19870609019199A	RAN OUT OF FUEL. CRASHED IN A FIELD AUTOROTATION THAT TERMINATED IN A HARD LANDING. FUEL SYSTEM GAGE FAULTY.
19870609020109A	THE FLOAT EQUIPPED PLANE STRUCK A TREE DURING A RIVER LANDING.  WIND SHIFT DURING FLARE PUSHED AIRCRAFT INTO BANK.
19870609020219A	THE AGRICULTURAL SPRAY AIRCRAFT FAILED TO CLIMB AFTER TAKEOFF. PILOT DUMPED LOAD BUT AIRCRAFT MUSHED INTO GROUND.
19870609021199I	MECHANIC TAXIED 727 TO A GATE WITH AN UNAUTHORIZED CO-PILOT AND INADVERTENTLY DEACTIVATED BRAKES.HIT JETWAY.BURNED.
19870609032809I	THE AIRCRAFT RETURNED TO AIRPORT AFTER TAKEOFF DUE TO PRESSURIZAITON PROBLEMS.  OUTFLOW VALVE MOTOR REPLACED.
19870609033099I	PILOT HEARD A POP ON ROLLOUT.  STOPPED AIRCRAFT AT FIRST EXIT AND FOUND LEFT MAIN TIRE WAS FLAT.
19870609033139I	LEFT ENGINE FAILED AFTER TAKEOFF.  RETURNED FOR A SAFE LANDING.
19870609036169I	HELICOPTER LOAD ENCOUNTERED GUST OF WIND AND TURBULENCE DURING DESCENT NEAR TALL BUILDINGS.  LOAD STRUCK POWERLINES
19870609036249I	THE AIRCRAFT LANDED WITH ONE ENGINE SHUTDOWN DUE TO A FIRE LIGHT.  FIRE DETECTION SENSING ELEMENT REPLACED.
19870609036709I	THE ENGINE FAILED CATASTROPHICALLY FROM OIL STARVATION.  STARTER DRIVE ADAPTER SEAL LEAKING.  PLANE LANDED SAFELY.
19870609038999I	ABORTED TAKEOFF DUE TO AN AIRLINER CROSSING THE RUNWAY.  ATC SYSTEM ERROR.
19870609039119I	CABIN AND COCKPIT FILLED WITH SMOKE ON TAKEOFF.  NUMBER 1 ENGINE WAS OVER SERVICED.  ABORTED TAKEOFF, RESIDUAL OIL.
19870609041219I	TURNING RIGHT OFF OF LANDING RUNWAY THE LEFT MAIN GEAR COLLAPSED.  DOWN LOCK LOWER ROD END HAD SHEARED.
19870610019959A	PILOT REPORTED ENGINE SURGED AND LOST POWER ON APPROACH TO THE HELIPAD. MADE HARD LANDING. CHOPPED OFF TAIL BOOM.
19870610019969A	PILOT ALLOWED AIRCRAFT TO STALL DURING LEVEL OFF FOR LANDING. IMPACT WITH THE RUNWAY COLLAPSED THE RIGHT MAIN GEAR.
19870610019989A	PILOT FORGOT TO LOWER GEAR AND LANDED GEAR UP. SUBSTANTIAL DAMGE TO THE UNDERSIDE OF THE AIRCRAFT.
19870610020039A	SLOW TO CLIMB ON SPRAY TURN AROUND. UNABLE TO CLEAR TREES. LANDED AND NOSED OVER.
19870610021569A	PILOT REPORTED LEFT ENGINE LOW POWER ON DOWNWIND TAKEOFF. HESITATED BEFORE ABORTING. RAN OFF RUNWAY INTO A RAVINE.
19870610022049A	THE AGRICULTURAL SPRAY AIRCRAFT LANDED HARD AFTER ENGINE FAILURE DUE TO FUEL EXHAUSTION.
19870610028699I	UNABLE TO MAINTAIN CABIN PRESSURE.  RETURNED.  PAC VALVE FAILED, AIR CYCLE MACHINE, MODULATING VALVE REPLACED.
19870610029009I	AIRCRAFT WAS LANDED WITH GEARS IN THE WELLS AND GEAR DOORS CLOSED.  NO MALFUNCTIONS OF SYSTEM FOUND.
19870610033479I	ENGINE QUIT EN ROUTE. EMERGENCY LANDING MADE. TO BE TORN DOWN TO DETERMINE CAUSE.
19870610033889I	AIRCRAFT TURNED SHORT DURING TAXI.  ONE WHEEL BECAME STUCK IN SOFT GROUND.
19870610036219I	THE LEFT ENGINE FLAMED OUT DURING CLIMB.  AIRCRAFT SAFELY RETURNED TO AIRPORT.  CAUSE STILL UNDER INVESTIGATION.
19870610036449I	OIL TEMP EXCEEDED LIMITS ON CLIMB.  RETURNED WITH ENGINE SHUTDOWN.  REPLACED FUEL HEAT VALVE, OIL TEMPERATURE BULB.
19870610041119I	DIRECTIONAL CONTROL WAS LOST DURING TAKEOFF ATTEMPT FROM A DRY LAKE BED.
19870610043689I	AIRCRAFT VEERED OFF RUNWAY ON ROLLOUT.  FOUND STEERING HORN SHAFT BROKEN.  TURN LIMIT HAD BEEN EXCEEDED.
19870610045119I	PILOT FAILED TO LOWER THE LANDING GEAR BEFORE LANDING.
19870610057569A	LANDED LONG AND FAST ON THE WET GRASS RUNWAY. UNABLE TO STOP. SLID SIDEWAYS INTO TREE STUMPS AT END OF RUNWAY.
19870610080779I	NEEDLES SPLIT AT IDLE.THE CLUTCH REENGAGED TEARING UP GEAR BOX.SHUT DOWN ENGINE. POSSIBLE FAULTY MAIN DRIVE CLUTCH.
19870611020019I	DURING LANDING ON A SANDBAR THE TIRE ENCOUNTERED DEEP SAND.  THE AIRCRAFT SLOWED RAPIDLY, FLIPPED OVER.
19870611020049A	ENGINE QUIT ON APPROACH TO AIRPORT. FORCED LANDING ON UNFINISHED HIGHWAY. GEAR NOT FULLY EXTENDED.BLAMES VAPOR LOCK
19870611020059A	ATTEMPTED TAKEOFF WITHOUT USING FLAPS. OVERRAN THE LAKE AND STOPPED 75 YARDS OUT IN OPEN TUNDRA.
19870611032959I	RIGHT PROPELLER STRUCK A FLASHING YELLOW LIGHT STAND DURING TAXI. DAMAGE TO PROPELLER AND FUSELAGE.
19870611033109I	OIL NOTED ON ENGINE COWLING AT TAKEOFF.  RETURNED.  DISCOVERED THE OIL CAP WAS LOOSE.
19870611033239I	ON THE SECOND TOUCHDOWN AFTER A SMALL BOUNCE THE PROPELLER CONTACTED THE RUNWAY. THE NOSE WHEEL FORK HAD BROKEN.
19870611036759I	DIVERTED WITH SMOKE IN THE CABIN. EVACUATION ON LANDING. TEMPERATURE CONTROLLER FAILED, ACM EMITTED ODOR INTO CABIN
19870611037079I	PILOT FAILED TO VERIFY THE LANDING GEAR POSITION AFTER PLACING SELECTOR IN DOWN POSITION.  CIRCUIT BREAKER POPPED.
19870611037969I	PILOT HEARD A LOUD NOISE WITH VIBRATION FROM THE COOLING TURBINE AREA.  RETURNED TO AIRPORT.  TURBINE INGESTED ICE.
19870611040999I	AIRCRAFT STRUCK AN UNMANNED MOVING TRACTOR MOWER DURING LANDING ROLLOUT AT NIGHT.
19870611042849I	ENGINE LOST POWER EN ROUTE. LANDED ON A HIGHWAY. FUEL LINE HAD WORKED LOOSE AT THE FUEL INJECTOR FITTING.
19870611043029I	GO AROUND MADE AS GEAR STARTED TO FOLD. WINGTIP HIT RUNWAY LIGHT. DIVERTED. MAIN GEAR COLLAPSED ON FOAMED RUNWAY.
19870611050849I	EXTENDED FLAPS INSTEAD OF GEAR FOR LANDING, LANDED WHEELS UP.
19870611058229I	UNABLE TO EXTEND THE LANDING GEAR. RETURNED TO HOME BASE AND LANDED GEAR UP ON THE GRASS ON SIDE OF THE RUNWAY.
19870611061199I	AIRCRAFT STALLED 20 FEET ABOVE RUNWAY. CFI ATTEMPTED RECOVERY AFTER A BOUNCE.LANDED ON THE NOSE GEAR.
19870611078239I	LEFT WING CONTACTED THE TAILCONE OF A PARKED AIRCRAFT. BEING MARSHALL TO GATE BY A GROUND SIGNALMAN.
19870611080589A	FUEL EXHAUSTION. ENGINE QUIT. MISJUDGED LANDING SPEED AND ELEVATION. STALLED AND COLLIDED WITH THE TERRAIN.
19870612020149A	STUDENT FROZE ON CONTROLS DURING LANDING FROM A SIDESLIP. AIRCRAFT DEPARTED RUNWAY SIDE AND FLIPPED OVER.
19870612020209A	THE FLOAT EQUIPPED AIRCRAFT STRUCK THE WATER SLIGHTLY NOSE LOW AND NOSED OVER. GLASSY WATER.
19870612020229A	A PLEXIGLASS PATCH ON A CRACKED WINDSHIELD CAME LOOSE. THE AIRCRAFT WAS UNABLE TO REMAIN AIRBORNE.
19870612020319A	THE AIRCRAFT BOUNCED AND NOSED OVER DURING LANDING IN GUSTY WINDS. THE PILOT RECEIVED NO OFFICIAL WEATHER BRIEFING.
19870612020459A	SETTLED WITH POWER. BOUNCED ON GROUND IMPACT. LOST TAIL ROTOR CONTROL AND SPUN IN.
19870612023609I	WHEN GEAR WAS LOWERED HEAT AND SMOKE ENTERED THE CABIN THROUGH AIR CONDITIONING. FOUND ECU SEAL HAD FAILED.
19870612028329A	ENCOUNTERED TURBULENCE DURING A LOW PASS OVER THE RUNWAY AND STRUCK TREES ADJACENT TO THE RUNWAY. WIND DRIFT DEMO.
19870612032789I	FULL LEFT AILERON WAS NEEDED ON LANDING.  RIGHT SPOILER SCISSOR UNIT BEARINGS WERE FOUND TO BE CORRODED.
19870612033519I	DURING DESCENT THE B SYSTEM HYDRAULICS FAILED.  SAFE LANDING.  REPLACED HYDRAULIC PUMP.
19870612036439I	LEFT MAIN GEAR COULD NOT BE LOCKED DOWN FOR LANDING.  FOUND THE BODY ROTARY ACTUATOR CRACKED WITH HYDRAULIC LEAK.
19870612036739I	THE AIRCRAFT VEERED OFF THE RUNWAY DURING LANDING.  WIND WAS VARIABLE FROM DIRECT CROSS TO A TAILWIND.
19870612037629I	THE NOSE WHEEL FAILED TO EXTEND.  THE AIRCRAFT LANDED ON THE MAIN GEAR.  WHEEL JAMMED IN DISCONNECTED GEAR DOORS.
19870612039579I	PILOT WAS RETRACTING FLAPS ON ROLLOUT WHEN A GUST OF WIND CAUSED HIM TO LOOSE CONTROL.  AIRCRAFT GROUNDLOOPED.
19870612042249I	AS PILOT TURNED OFF RUNWAY ONTO TAXIWAY THE GEAR COLLAPSED. SUSPECT INADVERTENT RETRACTION. NO MALFUNCTIONS FOUND.
19870612067629I	FUEL SUPPLY EXHAUSTED AFTER SEVERAL APPROACH ATTEMPTS. OFF AIRPORT LANDING.
19870613020069A	ADVISED MISSED APPROACH. WEATHER BELOW IFR MINIMA. OBSERVED DIVING OUT OF CLOUDS, MILE NORTH OF AIRPORT.
19870613020169I	LANDED LONG AND WITH EXTRA SPEED ON A WET RUNWAY.  DEPARTED RUNWAY END AND CROSSED A DRAINAGE DITCH.
19870613020179A	LEAKING OIL FROM AN IMPROPERLY SECURED PUMP CAUSED A FIRE IN ENGINE AREA THAT SPREAD TO COCKPIT.LANDED OK. BURNED.
19870613020189A	THE AIRCRAFT STALLED AFTER TAKEOFF. THE INEXPERIENCED PILOT OVER ROTATED ATTEMPTING TO CLEAR TREES.
19870613020259I	SOLO STUDENT WITHOUT ENDORSEMENT IN LOGBOOK ENTERED ATA, LANDED WITOUT A CLEARANCE. COLLAPSED NOSE GEAR ON LANDING.
19870613020279A	AIRCRAFT STALLED ON TAKEOFF TO CLEAR A FENCE. CARB HEAT WAS ON. INDICATIONS ARE PILOT WAS INTOXICATED.
19870613020289A	UNABLE TO GAIN ALTITUDE ON TAKEOFF. STALL HORN SOUNDED. CRASHED IN A PLOWED FIELD. DENSITY ALTITUDE A FACTOR.
19870613020339A	WHEEL CAUGHT IN TALL GRAIN DURING A SWATH RUN. AIRCRAFT FLIPPED INVERTED.
19870613020389A	THE AIRCRAFT NOSED OVER DURING A LANDING ON A RURAL ROAD. THE FARMER PILOT WAS SURVEYING CROPS.
19870613022359A	STRUCK TREES ON FINAL AND CRASH LANDED SHORT OF RUNWAY. BLAMED A DOWNDRAFT BUT WIND WAS CALM.
19870613031919A	HOLD DOWN STRAP NOT UNHOOKED ON TAKEOFF TO HOVER FROM A TRAILER. TILTED LEFT. COLLIDED WITH GROUND. ROLLED OVER.
19870613036959I	THE AIRCRAFT STOPPED ABRUPTLY WHILE LANDING IN A CROSSWIND.  THE RIGHT WHEEL RIM WAS FOUND CRACKED.
19870613037609I	THE PILOT WAS UNABLE TO LOWER THE LANDING GEAR NORMALLY OR MANUALLY.
19870613041299I	DURING HIGH SPEED TAXI TEST THE MAIN GEAR SEPARATED.  FOUND ATTACH BRACKETS BROKEN AT THE WELDS.
19870613041529I	UNSAFE DOOR LIGHT ON DEPARTURE. CREW SECURED ALL DOORS PER MEL AND POH.MAIN CABIN DOOR DEPARTED AIRCRAFT ON DESCENT
19870613041579I	THE NOSE GEAR STRUT, SCISSORS AND TIRE FAILED ON LANDING.
19870613042689A	THE AIRCRAFT DITCHED IN THE OCEAN AFTER RUNNING OUT OF FUEL. THE PILOT BECAME DISORIENTED AND OVERSHOT DESTINATION.
19870613043759I	REVERSER UNLOCKED LIGHT CAME ON EN ROUTE. LANDED AT NEAREST AIRPORT. REVERSER DEACTIVATED FOR FLIGHT CONTINUATION.
19870613043779I	THE ENGINE FAILED FROM FUEL EXHAUSTION. THE AIRCRAFT GLIDED TO A SAFE LANDING.
19870613046589I	ENCOUNTERED TURBULENCE ON DESCENT.TWO PASSENGERS INJURED. SEAT BELT SIGN WAS ON.
19870613047789I	STUDENTS AIRCRAFT SETTLED INTO GROUND DURING CROP DUSTING OPERATION. COMMERCIAL OPERATION FOR HIRE.
19870613048789I	PILOT RAN A FUEL TANK DRY EN ROUTE. ENGINE RESTARTED FOR ONE MINUTE AND QUIT. UNABLE TO RESTART, LANDED IN A FIELD.
19870613051019I	SOLO STUDENT MADE OFF AIRPORT LANDING DUE TO FUEL STARVATION. FOREIGN MATERIAL OBSTRUCTION IN THE FUEL VALVE.
19870613051289I	THE AIRCRAFT TOOK OFF FROM A ROAD AND THE WINGTIP HIT A CAR. AIRCRAFT CONTINUED FLIGHT. UNABLE TO LOCATE PILOT.
19870613053679A	THE ENGINE QUIT WHEN THE CARBURETOR CAME LOOSE AND HIT THE PROPELLER. HOSE CLAMPS ON CARB IMPROPERLY SECURED.
19870613068881I	DURING TAXI, THE WINGTIP STRUCK THE RUDDER OF NINA A NASA G159 WHICH WAS HOLDING POSITION. BOTH RETURNED TO GATES.
19870613068882I	AIRCRAFTS RUDDER WAS STRUCK WHILE HOLDING BY THE WING TIP OF A TAXIING AIR INDIA 747 VTEBN. BOTH MINOR DAMAGE.
19870613079649A	ENGINE QUIT IN A STEEP TURN OVER PILOTS FARM FIELD. STARTED AGAIN TOO LATE. HIT A FENCE. BLAMED FUEL UNPORTING.
19870613082049A	CFI ALLOWED STUDENT T0 PRACTICE HOVER. STUDENT USED AFT CYLIC CAUSING TAIL AND ROTOR BLADES TO STRIKE EACH OTHER.
19870614020079A	CARGO DOOR OPEN ON TAKEOFF. AIRCRAFT PITCHED UP ROLLED LEFT IN NEAR VERTICAL BANK. NOSE WENT DOWN. IMPACTED RUNWAY.
19870614020089I	UNSAFE NOSE GEAR INDICATION ON ARRIVAL AT DESTINATION. RETURNED TO DEPARTURE AIRPORT. GEAR COLLAPSED ON LANDING.
19870614020099A	RAN OUT OF FUEL AT NIGHT EN ROUTE. STRUCK TREES AND CRASHED ON FORCED LANDING.
19870614020119A	LOST DIRECTIONAL CONTROL ON ROLLOUT, RIGHT WING CONTACTED RUNWAY CAUSING AIRCRAFT TO NOSE OVER INVERTED.
19870614020129A	SUFFERED A BROKEN PROPELLER. AIRCRAFT DAMAGED BY VIBRATIONS. ENGINE FELL OFF ON EMERGENCY LANDING IN A FIELD.
19870614020159A	THE AIRCRAFT VEERED OFF THE RUNWAY AND STRUCK A SIGN POST. THE SOLO STUDENT WAS PRACTICING TOUCH AND GOS.
19870614020239A	ATTEMPTED TO TAKE OFF FROM A SOFT,WET,GRASSY FIELD. STRUCK A POWERLINE AND TREES DURING INITIAL TAKEOFF CLIMB.
19870614020249A	LOST CONTROL OF PLANE WHILE LANDING ON A ROAD TO LOAD CHEMICALS. VEERED INTO A DITCH. POST FIRE DESTROYED AIRCRAFT.
19870614020309A	STRUCK A POWERLINE WHILE FLYING AT A LOW ALTITUDE OVER A LAKE. AIRCRAFT CRASHED INTO THE WATER.
19870614020429A	ENGINE LOST POWER ON CLIMBOUT. FORCED LANDING. STALLED. LEFT WING STRUCK THE GROUND. POINTS LOOSE IN DISTRIBUTOR.
19870614020439A	TAILWHEEL EQUIPPED AIRCRAFT SWERVED TO THE RIGHT, STRUCK A DITCH DURING ROLLOUT AND INVERTED. FOUND BLOWN TAIL TIRE
19870614025299A	EXPERIENCED A LEFT MAIN GEAR COLLAPSE ON LANDING ROLLOUT. FOUND BROKEN HYDRAULIC LINE LEAKING HYDRAULIC FLUID.
19870614032779I	AN ENGINE FIRE LIGHT ILLUMINATED AFTER TAKEOFF.  AIRCRAFT RETURNED TO AIRPORT. FLANGE CRACK FOUND IN BLEED AIR DUCT
19870614035039I	B SYSTEM HYDRAULIC FAILURE ON APPROACH.  SAFE LANDING.   HYDRAULIC PUMP HOUSING WAS CRACKED.
19870614036749I	THE STUDENT JUMPER STALLED HIS PARACHUTE AND FELL TO THE GROUND BACKWARDS.
19870614039919I	BANNER STARTED ROLLING ON BASE LEG FOR DROP.  CABLE SNAPPED AND BANNER FELL TO THE GROUND NEAR AIRPORT.
19870614040849I	MAIN ROTOR VIBRATIONS AND UNUSUAL NOISE HEARD EN ROUTE.  LANDED OFF AIRPORT.  SPHERICAL STOP BEARING HAD FAILED.
19870614041199I	ENGINE BACKFIRED ON START AND THE AIRCRAFT BURNED.  MAIN FUEL GASCULATOR NOT SEATED.  LEAKED FUEL INTO EXHAUST.
