c5	remark
19920222010119I	AIRCRAFT SETTLED ON INITIAL TOUCHDOWN. PULLED AIRCRAFT UP. RECYCLED GEAR. LANDED. LANDING GEAR ACTUATOR HAD FAILED.
19920222011249I	NOSE TIRE WENT FLAT ON LANDING ROLLOUT. TAXIED OFF RUNWAY THEN WAS TOWED TO RAMP.
19920222011669I	RAISED GEAR AFTER TOUCH AND GO.SETTLED.STRUCK PROP,LOWERED GEAR.BECAME AIRBORNE,NOTED GEAR DOWN,ABORTED,LANDED SAFE
19920222017659I	AIRCRAFT PARKED AND ENGINE AT IDLE. NOSE GEAR FOLDED WHEN PILOT ACCIDENTALLY MOVED GEAR HANDLE PAST NEUTRAL.
19920222019179I	PILOT GROUND LOOPED AIRCRAFT ON LANDING ROLLOUT. OPERATED AIRCRAFT WITHOUT A MEDICAL CERTIFICATE.
19920223003289A	NEAR HOME BASE FLEW INTO AREA OF DENSE FOG. LOST CONTROL. IMPACTED VERTICALLY IN FIELD. FAILED NOTE DEWPOINT SPREAD
19920223003299A	DUE TO STATIC ELECTRICITY ATTACHED 30 FOOT CABLE TO CARGO HOOK. HIT AIR POCKET, YAWED 90 DEGREE, CRASHED INTO TREES
19920223003319I	BECAME AIRBORNE WHILE TAXIING ON RUNWAY TO HANGAR. LOST DIRECTIONAL CONTROL, STRUCK CORNER OF HANGAR.
19920223003329A	FLEW LOW OVER RIVER. DRAGGED A WING IN THE WATER. AIRCRAFT FLIPPED OVER.
19920223003339A	FAILED TO CLIMB ON TAKEOFF FROM SHORT STRIP. SETTLED TO GROUND. REPORTED LOW RPM. FOUND PROP IN CRUISE PITCH.
19920223003349A	DOOR POPPED OPEN ON CLIMBOUT. TURNED FUEL PUMP IN ERROR. FLOODED ENGINE QUIT. LANDED GEAR UP SHORT OF RUNWAY.
19920223003359A	LANDED LONG,FLOATED AND BOUNCED. NEAR END RUNWAY APPLIED HEAVY BRAKING,VEERED OFF INTO AIRPORT CHAIN LINK FENCE.
19920223003369A	LOUD BANG ON CLIMBOUT. OIL ON WINDSHIELD. CRASH LANDED IN SNOW. ENGINE HAD THROWN CONNECTING ROD THRU ENGINE CASE.
19920223003389A	DRIFTED INTO TREES ON A GO AROUND FROM A PRIVATE STRIP. WAS LANDING DOWNWIND ON A SHORT RUNWAY.
19920223003399A	LEFT ENGINE QUIT ON CLIMBING TURNOUT. LANDED IN TREES. FAILED USE CARB HEAT PRIOR TAKEOFF. BELEIVED NOT NEEDED.
19920223003429A	ENGINE QUIT WHILE DESCENDING OVER A FIELD ON AG SURVEY. LANDED IN FIELD.NOSED OVER WHEN NOSE GEAR SANK IN SOFT SANK
19920223003439I	STUDENT STATED HE SELECTED GEAR DOWN BUT EVIDENTLY PUT IT IN NEUTRAL. LANDED GEAR UP.
19920223003479A	LANDED SHORT OF RUNWAY THRESHOLD. STRUCK UPSLOPE AND SEVERED LANDING GEAR. DARK NIGHT,LIGHT WIND.
19920223004059A	CROSSWIND GUST LIFTED A WING. BEGAN GO AROUND TURNING. IMPACTED NOSE LOW.
19920223005679I	PILOT DESCENDED BELOW GLIDE SLOPE. STRUCK TREE. MADE A MISSED APPROACH. LANDED SAFELY. DID NOT REPORT INCIDENT.
19920223006069I	ALMOST LANDED GEAR UP. GO-AROUND MADE AS PROPELLER TIPS STRUCK RUNWAY. LANDED SAFELY ON SECOND TRY.
19920223006129I	AIRCRAFTS AIRSPEED INDICATOR INOPERATIVE DUE TO PITOT ICING. FOUND A SHORTED PITOT HEAT ELECTRIC CIRCUIT.
19920223006659I	PILOT FORGOT TO LOWER LANDING GEAR. LANDED GEAR UP.
19920223006829I	ENGINE QUIT ON FINAL. LANDED IN FIELD SHORT OF RUNWAY. SUSPECT CARBURETOR ICE.
19920223008399I	AFTER 5 TAKEOFFS AND LANDINGS PILOT FORGOT TO LOWER GEAR AND LANDED GEAR UP.
19920223010179I	AIRCRAFT ON LANDING ROLLOUT WAS HIT BY GUSTY CROSSWIND. VEERED OFF RUNWAY. DRIVEN INTO A SNOW BANK AND FLIPPED OVER
19920223010779I	ENGINE FAILURE ON CLIMBOUT. FORCED LANDING IN FIELD ADJACENT TO AIRPORT. NR4 CYLINDER HAD CRACKED IN BARREL AREA.
19920223010979I	AIRCRAFT SETTLED THROUGH SNOW CRUST WHILE ROTORS WERE STILL TURNING.TAIL ROTOR WAS BUCKLED SLIGHTY.
19920223015669I	CLEARED AND LANDED ON RUNWAY 24R. ANOTHER AIRCRAFT MADE A GO AROUND AS IT ALSO ASSIGNED 24R SIDESTEP TO 24L.
19920223038589A	ENTERED SPIN AFTER WINGOVER. RECOVERED BUT ENTERED FLAT SPIN UNTIL WATER IMPACT. OVER GROSS WEIGHT AND AFT OF C.G.
19920224003779A	A RAMP TUG CONVERGED AND STRUCK RIGHT ENGINE AND PROP FROM THE REAR.DARK NIGHT.DRIVER DID NOT NOTICE UNTIL TOO LATE
19920224005629I	INSTRUCTOR INTENDED TO RAISE THE FLAPS ON A TOUCH AND GO LANDING. RAISED GEAR INSTEAD. GEAR COLLAPSED.
19920224006099I	EXCESSIVE BRAKING ON LANDING ROLLOUT CAUSED A TIRE TO BURST. LEFT MAIN GEAR COLLAPSED.
19920224008469I	PILOT BEGAN TO PORPOISE ON TOUCHDOWN. NOSE GEAR COLLAPSED. HIT A RUNWAY LIGHT AS AIRCRAFT TURNED.
19920224008599I	A LEAKING WINDSHIELD AND AN ERRATIC COMMUNICATION SYSTEM CAUSED PILOT TO LAND AT MADISON. OTHER SYSTEMS ACTING UP.
19920224008989I	LACK OF THRUST FROM LEFT ENGINE. FEATHERED ENGINE. LANDED SAFELY. FOUND CAMSHAFT AND CRANKSHAFT GEAR HAD FAILED.
19920224014279I	PILOT LOST DIRECTIONAL CONTROL OF AIRCRAFT ON LANDING ROLLOUT. VEERED OFF SIDE OF RUNWAY.
19920224022839I	PROPELLER STRUCK SNOW RIDGE WHILE TAXIING FOR DEPARTURE. PILOT STATED INTERIOR FOGGING AND SNOW IMPAIRED VISION.
19920224040669A	IMPACTED RISING TERRAIN AT NIGHT ON VOR APPROACH. DESCENDED BELOW MDA.
19920225004049A	LOW ON FUEL,UNABLE TO MAKE ALTERNATE AIRPORT. HAD PASSED NEAREST AIRPORT. ENGINE QUIT. STALLED LANDING. FUEL EMPTY.
19920225005789I	AIR FRANCE INSTRUCTED TO TAXI AROUND TWA 800 IN HOLDING AREA. RIGHT WING STRUCK OTHER PLANES WING. NO GUIDE LINES.
19920225007439I	BIRD STRIKE ON RIGHT ENGINE ON CLIMB. RETURNED. LANDED SAFELY. INSPECTED ENGINE. FOUND NO DAMAGE.
19920225009119A	TRIED TO DEPART SOFT MUD AG STRIP WITH FULL LOAD. UNABLE CLIMB, SETTLED. RAN OFF END RUNWAY AND NOSED OVER.
19920225009779I	PILOT LOST TOTAL ENGINE POWER DURING DESCENT. FORCED LANDING IN FIELD. FOUND PILOT HAD MISMANAGED HIS FUEL.
19920225009809I	ENGINE FROZE INFLIGHT. HAD A SUCCESSFUL EMERGENCY LANDING. FOUND NR3 PISTON PIN PLUG BROKEN.
19920225018909I	MAIN GEAR STRUT COLLAPSED TO FULL DOWN ON RUN UP. UNDETECTED LEFT PROPELLER STRIKE FOUND ON NEXT PREFLIGHT.
19920225022819I	ON LANDING BALLOON BASKET HIT GROUND. BECAME AIRBORNE. BOUNCED FEW TIMES DUE TO WIND GUSTS. TWO PASSENGERS INJURED.
19920225025082I	TWA PARKED IN RUN-UP AREA. AIR FRANCE CLEARED TO TAXI PAST. ITS WING TIP CONTACTED TWA WING TIP. RETURNED TO GATE.
19920226004079A	DESCENDED BELOW MINIMUM SAFE ALTITUDE ON INITIAL APPROACH. CRASHED INTO TREES WINGS LEVEL.
19920226004089A	HIGH SINK RATE AND UNCOMMANDED RIGHT YAW. AUTOROTATED TO ROUGH WATER. ROTORS CHOPPED BOOM.
19920226004099A	LOST POWER. STALL SPIN ON FORCED LANDING. ENGINE THRU BOLTS NOT PROPERLY TORQUED. CRANK SHIFTED,BROKE DUE OIL LOSS.
19920226004109A	DISORIENTED. VECTORED TO NEAREST AIRPORT AFTER PASSING DESTINATION. OUT OF FUEL ON FINAL.DIVED AIRCRAFT INTO GROUND
19920226004119A	LOST OIL PRESSURE. ENGINE SEIZED. LANDED SHORT OF NEARBY AIRPORT. OIL COOLER HOSE LAST REPLACED IN 1975 RUPTURED.
19920226006529I	PILOT MAKING A SHORT FIELD APPROACH. LANDED SHORT OF RUNWAY. RIGHT GEAR STRUCK A LIP OF RUNWAY. GEAR SHEARED OFF.
19920226006559I	BOTH MAIN GEAR TIRES BLEW ON ROLLOUT. SHARP METAL ON RUNWAY MAY HAVE CAUSED RIGHT TIRE TO BLOW.
19920226006599I	ENGINE QUIT IN FLIGHT. FORCED LANDING ON INTERSTATE EXIT RAMP.
19920226006859I	EXHAUST ODOR IN CABIN FROM SMOKING APU AT START OF PUSH BACK. SHUT APU DOWN. EVACUATED. NO EVIDENCE OF FIRE.
19920226007789I	PILOT TAXIING TOWARD RAMP SAW ANOTHER AIRCRAFT TAXIING TOWARD HIM. MOVED LEFT AND RAN OFF EDGE INTO DITCH.
19920226008019I	PILOT STATED HE MADE A HIGH FAST APPROACH AND FORGOT TO LOWER THE LANDING GEAR. LANDED GEAR UP.
19920226008029I	AIRCRAFT REPORTED FLYING AROUND AIRPORT. LANDED. DAMAGED WING TIP AT HANGAR. FLYING UNDER INFLUENCE OF ALCOHOL.
19920226008369I	DECLARED EMERGENCY DUE TO LOW FUEL ON DESCENT. LANDED SAFELY. FOUND PILOT HAD MISMANAGED FUEL SYSTEM.
19920226008589I	ENGINE QUIT. FORCED LANDING IN A FIELD. LANDED WITH THE GEAR RETRACTED.
19920226009089I	ROUGH RUNNING ENGINE. FORCED LANDING IN FIELD. FOUND CENTER MAIN BEARING HAD SPUN. BLOCKED OIL TO CONNECTING RODS.
19920226011619I	PILOT LANDED GEAR UP. STATED HE FORGOT TO CHECK GEAR. NO HORN SOUNDED.
19920226012689I	UNABLE TO RETRACT NOSE GEAR. HAD BOTH MAINS DOWN. LANDED. NOSE GEAR AND PROP DAMAGED. PUSH ROD MALFUNCTIONED.
19920226038559I	PILOT MADE A FORCED LANDING IN FARM FIELD. CAUSE OF FORCED LANDING NOT STATED. MINOR DAMAGE TO PROPELLER ON LANDING
19920227004649A	ALLOWED AIRCRAFT TO VEER INTO LEFT CROSSWIND ON SLOW SPEED LANDING. RAN OFF RUNWAY INTO MUD AND NOSED OVER.
19920227007499A	ENGINE LOST RPM BUT REGAINED TWO THIRDS POWER APPLYING CARB HEAT.FAILED TO LEAVE HEAT ON,ENGINE QUIT.FORCED LANDING
19920227013579I	ENGINE LOST POWER ON DOWNWIND EMERGENCY LANDING PARALLEL TO RUNWAY. FUEL SYSTEM DESIGN DEFICIENCY.
19920228004629A	ENGINE QUIT NEAR DESTINATION. NOSED OVER IN A SMALL FIELD. FUEL TANKS EMPTY OF USEABLE FUEL.
19920228004669A	REPORT ENGINE VIBRATION AND POWER LOSS. NOSED OVER LANDING IN A FIELD. ENGINE RAN NORMAL ON POST ACCIDENT CHECK.
19920228004679A	IMPACTED 300 FEET SHORT OF RUNWAY. PILOT BLAMED ICE ON WINDSHIELD BLOCKED VISION.
19920228004709A	FIRST SOLO. BOUNCED LANDING. SWERVED OFF RUNWAY. HIT PARKED AIRCRAFT.
19920228005559I	AIRCRAFT ENCOUNTERED WAKE TURBULENCE WHEN A B737 CROSSED ITS PATH. PASSENGER WHOSE SEAT BELT NOT FASTENED WAS HURT.
19920228006389A	LOST POWER IFR AT 9000 FEET NEAR AIRPORT. MISJUDGED APPROACH. TOO HIGH THEN LOW. LANDED IN FIELD.
19920228006839I	LOST HYDRAULIC PRESSURE EN ROUTE. LANDING GEAR CAME DOWN. DID NOT INDICATE LOCKED. MADE A HARD DEAD STICK LANDING.
19920228007049I	PILOT STRUCK A LIGHT POLE WHILE EXECUTING A 180 DEGREE TURN WHEN TAXIING AT AIRPORT.
19920228007799I	EXPERIENCED TOTAL ELECTRICAL FAILURE EN ROUTE. LANDED AT KELLY AFB. BATTERY GIVEN SLOW RECHARGE.
19920228008069I	NOSE GEAR COLLAPSED ON LANDING ROLLOUT. AIRCRAFT EXITED RIGHT SIDE OF RUNWAY.
19920228008379I	DURING LANDING ON HELIDECK PILOT FELT JOLT. FOUND LOWER EDGE OF VERTICAL FIN DAMAGED. CRANE IN AREA.
19920228008519I	PILOT STATED ON LIFTOFF AIRCRAFT RETURNED TO GROUND. ABORTED. HIT RUNWAY LIGHT. SUSPECT DENSITY ALTITUDE.
19920228009429I	RIGHT MAIN LANDING GEAR COLLAPSED ON ROLLOUT. UPPER RIGHT MAIN LANDING GEAR BROKE AT THE FILLET AREA.
19920228009509I	NOSE GEAR COLLAPSED ON LANDING ROLLOUT. DRAG LINK ATTACH POINT COLLAR SEPARATED.
19920228011319I	ALTERNATOR PROBLEM EN ROUTE. LOST ALL ELECTRICAL POWER. GEAR COLLAPSED ON LANDING ROLLOUT.
19920228012789I	WHILE TAXIING TO GATE STRUCK A PARKED STAIR TRUCK. NO SAFETY RED LINE AT GATE. HAD FLAGMAN.
19920228040649A	REPORTED LOUD BANG AND ENGINE QUIT. NOSE GEAR COLLAPSED AND WING HIT GROUND LANDING. ENGINE RAN NORMAL ON TEST.
19920229004579A	HELICOPTER BROKE UP IN FLIGHT. LOST MAIN ROTORS. DIVED VERTICALLY INTO SWAMP. ROTOR STABILIZER BAR MISSING.
19920229004599A	STALLED ON NOSE HIGH CLIMBOUT AFTER INSTRUCTIONS TO CHANGE RUNWAY. SPUN INTO GROUND AND BURNED OFF END OF RUNWAY.
19920229004639A	LANDED HARD, BOUNCED AND NOSED OVER. TIRES HAD FLEXED CATCHING ON MUD SCRAPER IN WHEEL FAIRINGS CAUSING ABRUPT DRAG
19920229004689A	SECOND STAGE TURBINE INNER SEAL CONTACTED TURBINE WHEEL CAUSED ENGINE BLOWUP. AD ON PROBLEM NOT FULLY COMPLIED.
19920229004719A	LANDED SKI PLANE UPWIND,UP HILL,ON SNOW SLOPE. THEN TRIED DEPART DOWNWIND. UNABLE CLIMB. ABORTED. STRUCK TREES.
19920229004729I	STUDENT PILOT LOST DIRECTIONAL CONTROL OF AIRCRAFT ON TOUCH AND GO LANDING. VEERED OFF RUNWAY.
19920229007309I	PILOT MADE A HARD LANDING ON A TOUCH AND GO. STOPPED ON SIDE OF RUNWAY. NOSE GEAR BROKE. OIL STRUT LOW ON FLUID.
19920229007939A	TOOK EXPERIMENTAL T66 OUT OF LONG STORAGE. ENGINE QUIT ON FIRST FLIGHT. FOUND FUEL FILTER CLOGGED BY PRESERVATIVE.
19920229008119I	LANDED GEAR UP. PILOT THOUGHT HE HAD PUT GEAR DOWN BUT APPARENTLY FAILED TO DO SO.
19920229008199I	LOST HYDRAULIC PRESSURE ON A SYSTEM ON CLIMB. RETURNED. FLOW REGULATOR AND FILTERS WERE REPLACED.
19920229008479I	DAMAGE OF THE AIRCRAFT INDICATED THE AIRCRAFT WAS LANDED WITH THE GEAR RETRACTED.
19920229009459I	RIGHT MAIN LANDING GEAR STRUT BROKE WHILE TAXIING FOR TAKEOFF.
19920229009749I	POWER FAILURE INFLIGHT. LANDED OFF AIRPORT. NO MAINTENANCE DISCREPANCIIES FOUND.
19920229010049A	REPORTED ONE CYLINDER LOST POWER MADE FORCED LANDING NEAR AIRPORT AND ROLLED INTO TREES.
19920229011569I	STUDENT MADE A HARD CROSSWIND LANDING. BOUNCED AND VEERED OFF RUNWAY. FLIPPED OVER.
19920229014649I	LOW OIL PRESSURE. ENGINE LOST POWER. FORCED LANDING ON HIGHWAY. NR3 CONNECTING ROD BEARING HAD FAILED.
19920229017419A	UNABLE TO ARREST HIGH SINK RATE ON AUTOROTATION TEST. IMPACTED GROUND. MAIN ROTORS CHOPPED TAILBOOM.
19920301004539A	ON TAXI PRACTICE WIND LIFTED HOMEBUILT TO 45 FEET AGL. STALLED,FELL ON LEFT WING. COLD FRONT WAS PASSING AIRPORT.
19920301004559A	GUST CAUSED AIRCRAFT TO SETTLE. RIGHT GEAR STRUCK REIL LIGHT. MADE GO AROUND. LANDED WITH RIGHT GEAR FOLDED.
19920301004789A	RUDDER TAIL WHEEL MIX UNIT SHIFTED, JAMMED LEFT RUDDER CAUSING GROUND LOOP LANDING. LEFT RUDDER PEDAL BROKE ALSO.
19920301004799A	APPROACHED MOUNTAIN LEE SIDE AT UNSAFE ALTITUDE. ENCOUNTERED SEVERE DOWNDRAFT. CRASHED ON MOUNTAINSIDE.
19920301004809A	OUT OF LIFT STRETCHED GLIDE TO AIRPORT AND STALLED IN STEEP TURN TO ALIGN WITH RUNWAY.
19920301004869A	ENGINE LOST POWER EN ROUTE. CRASH LANDED IN TREES. RIGHT FUEL TANK EMPTY. LEFT TANK VENT FOULED BY DIRT DAUBER.
19920301005129A	REPORTED WIND GUST BLEW AIRCRAFT OFF RUNWAY ON LANDING FLARE. TOUCHED DOWN IN MUD AND FLIPPED OVER.
19920301008149I	PILOT STATED THAT WHILE CONDUCTING RANCHING OPERATIONS HE LANDED IN ROUGH TERRAIN. DAMAGED THE LANDING SKID.
19920301008169I	DURING NR2 ENGINE RUNUP ON TAXIWAY SEVERAL LARGE PIECES OF ASPHALT WERE HURLED INTO AIR,HIT TAIL ON MAINTENANCE RUN
19920301008179I	PILOT LOST DIRECTIONAL CONTROL OF AIRCRAFT ON A CROSSWIND LANDING.
19920301008429I	A WIND GUST OR HELICOPTER ROTOR BLAST CAUSED AIRCRAFT TO SWERVE WHILE TAXIING. HIT WING OF PARKED AIRCRAFT.
19920301009149A	TOOK OFF DOWNWIND. UNABLE TO CLIMB OVER TREES. TURNED AND MUSHED INTO DIRT FIELD AND NOSED OVER.
19920301010279I	PILOT UNABLE TO EXTEND LANDING GEAR. LANDED GEAR UP.
19920301011329I	PILOT TAXIING FOR MAINTENANCE RUNUP APPLIED BRAKES AND TAIL LIFTED. PROPELLER STRUCK RUNWAY. TAILWHEEL SPRING BROKE
19920301014509I	LOST OIL PRESSURE IN FLIGHT. FORCED LANDING ON HIGHWAY. WING HIT SIGN ON ROLLOUT.NR4 CYLINDER CONNECTING ROD FAILED
19920301014619I	NOSE GEAR COLLAPSED ON LANDING ROLLOUT. FOUND AN EXTRA O RING SEAL INSTALLED IN ACTUATOR. UNABLE TO LOCKDOWN.
19920301014679I	PILOT BUZZED HIS RESIDENCE SEVERAL TIMES AT A VERY LOW ALTITUDE. RETURNED TO AIRPORT AND LANDED.
19920301049489A	ENGINE QUIT ON CLIMBOUT. TRIED RETURN BUT STALLED AVOIDING OBSTACLES. AUTO FUEL CONTAMINATED. IDLE FOR LONG PERIOD.
19920302004819A	RECOVERED FROM SIMULATED ENGINE OUT ON TAKEOFF ROLL. ADDED POWER TO CONTINUE TAKEOFF. LOST CONTROL RAN OFF RUNWAY.
19920302004829A	OVER GROSS WEIGHT. DRIFTED OFF RUNWAY ALIGNMENT ON TAKEOFF. NOSE HIGH CLIMB BARELY CLEARED OBSTACLES. STALLED.
19920302004849A	MAIN LANDING GEAR SANK INTO SOFT GROUND ON LANDING ROLL. AIRCRAFT NOSED OVER.
19920302004859A	LOST TAIL ROTOR EFFECTIVENESS ON SLOW SPEED CLIMBOUT. UNCONTROLLED SPIN INTO LAKE. DENSITY ALTITUDE AND WIND FACTOR
19920302006639I	NOSE GEAR COLLAPSED AFTER TOUCHDOWN. SCAT HOSE DAMAGED AND WIRE AROUND STEERING ARM. SCAT HOSE ROUTED IMPROPERLY.
19920302007059I	PUMPED WATER FROM FLOATS WHILE DRIFTING TOWARDS A BRIDGE. TAKEOFF ATTEMPTED. ABORTED. AIRCRAFT NOSED OVER.
19920302007149I	UNABLE TO LOWER LEFT MAIN GEAR. LANDED WITH LEFT MAIN GEAR RETRACTED.
19920302007219I	STUDENT PILOT MADE A HARD LANDING. NOSE GEAR COLLAPSED ON THIRD BOUNCE.
19920302007289I	SMOKE IN CABIN. DIVERTED TO INDIANAPOLIS. FOUND CAUSE OF SMOKE TO BE A FAILED GASPER MOTOR.
19920302007299I	LOST STABILATOR YOKE EFFECTIVENESS WHILE PERFORMING CHANDELLES. LANDED SAFELY. FOUND STABILATOR CABLE HAD BROKEN.
19920302009489I	ENGINE QUIT INFLIGHT. FOUND FUEL SELECTOR HANDLE LOOSE. CHANGED FUEL TANKS. ENGINE RESTARTED. PRECAUTIONARY LANDING
19920302011469I	AIRCRAFT LANDED AND CAME TO STOP WITH GEAR RETRACTED. SYSTEM CHECKED OUT NORMAL.
19920302013789I	AIRCRAFT CLIPPED AND CUT ELECTRICAL POWERLINES WHILE ATTEMPTING TO LAND IN AN OPEN FIELD.
19920303005009A	OVERRAN ICE AND SNOW COVERED RUNWAY. FACTORS LIGHT DOWNWIND.SHORT RUNWAY FOR TYPE.PROPS SLOW TO REVERSE AT MINUS 32
19920303005029A	REPORTED ENGINE QUIT ON CLIMBOUT. MUSHED INTO HARD GROUND IMPACT OFF RUNWAY. NO ENGINE DEFECTS. FOG IN AREA.
19920303006749A	ENGINE QUIT EN ROUTE. STALLED ON FORCED LANDING AVOIDING WIRES. FUEL TANKS WERE EMPTY. MISJUDGED FUEL BURN.
19920303006789I	NOSE GEAR WOULD NOT LOCK DOWN. NOSE GEAR COLLAPSED ON LANDING ROLLOUT.
19920303006799I	RIGHT GEAR COLLAPSED ON LANDING ROLLOUT. FOUND FAILED DOWNLOCK SUPPORT ARM ATTACHMENT.
19920303008579I	CREW SMELLED SMOKE IN COCKPIT. DIVERTED TO CLEVELAND. LANDED SAFELY. FOUND UNSEATED ARCING LIGHT BULB IN CARGO BAY.
19920303009009I	PILOT LOST USE OF BOTH GYROS. EXPERIENCED DIFFICULTY IN CONTROLLING AIRCRAFT. ATC VECTORED PILOT TO VFR CONDITIONS.
19920303009739I	THREE TIRES ON LEFT MAIN LANDING GEAR BLEW OUT ON LANDING ROLLOUT.
19920303011749I	STUDENT PILOT LOST DIRECTIONAL CONTROL ON LANDING ROLLOUT. AIRCRAFT VEERED OFF RUNWAY.
19920304005019I	NOSE WHEEL VIBRATION ON TOUCH DOWN CAUSED AIRCRAFT TO VEER TO THE RIGHT. RUDDER INPUT RESULTED IN LEAVING RUNWAY.
19920304005039A	STRUCK POWERLINE STATIC. WIRE LOST CONTROL. CRASHED ON I 40 MEDIAN THAT PILOT WAS FOLLOWING IN LOW CEILING AND SNOW
19920304005049A	BOUNCED AND PORPOISED ON LANDING. LOST CONTROL. RAN OFF RUNWAY AND NOSED OVER.
19920304005059A	RIGHT WHEEL RAN OFF PAVEMENT TURNING OFF RUNWAY INTO SOFT DIRT. EMPENNEGE STRUCK RUNWAY MARKER TRYING TO EXTRICATE.
19920304005089A	FLEW INTO SIDE OF CLOUD AND SNOW OBSCURED MOUNTAIN WHILE MAKING A 180 DUE TO WEATHER.
19920304005279A	INDICATES FLIGHT ENCOUNTERED TURBULENCE. CAUSED ROLL LOW G DAMPING MAST BUMPING AND BOOM STRIKE. INFLIGHT BREAKUP.
19920304007199I	AIRCRAFT LANDED SHORT OF RUNWAY. STRUCK A 2 INCH HIGH LIP WITH MAIN GEAR. LEFT MAIN GEAR COLLAPSED.
19920304008079I	STUDENT ALLOWED AIRCRAFT TO HIT PARKED AIRCRAFT WHILE MAKING COCKPIT CHECK. TOOK OFF. NOT ENDORSED FOR NIGHT FLIGHT
19920304008189I	PILOT FORGOT TO LOWER LANDING GEAR ON SHORT FINAL. LANDED GEAR UP.
19920304008459I	PILOT LOST DIRECTIONAL CONTROL OF AIRCRAFT ON ICE PATCHED RUNWAY. SLID AND WING CONTACTED SNOW BANK. SPUN AROUND.
19920304008659I	UPON TOUCHDOWN THE PILOT STRUCK THE NOSE GEAR FIRST SHEARING IT.
19920304015899I	HYDRAULIC SYSTEM FAIL LIGHT ON. PRECAUTIONARY LOW SPEED RUN ON LANDING IN FIELD. STRUCK A CONCEALED HUMP IN GROUND.
19920305005079A	ON LOADING TAIL HIT RAMP. ON TAKEOFF REPORTED JAMMED ELEVATORS WANTED RETURN. TRAFFIC ON RUNWAY. LOST CONTROL.
19920305005099A	WRECKAGE INDICATES CONTROL LOST ON LOCALIZER DME APPROACH. PILOT HAD MINIMUM TIME FOR TYPE AND WEATHER.
19920305005119A	BEGAN SLIDING ON ICY RUNWAY ON LANDING DUE CROSSWIND. BEGAN GO AROUND DUMPING FLAPS. HIT TREE, GROUND AND OBJECTS.
19920305007129I	EXPERIENCED CARBURETOR ICE. ENGINE QUIT. FORCED LANDING ON ROAD. ALLOWED ENGINE TO MELT ICE. DEPARTED.
19920305007239I	CABIN PRESSURIZATION PROBLEMS AT ALTITUDE. DIVERTED TO KANSAS CITY. FOUND RIGHT PACK PRESSURE REGULATOR FAILURE.
19920305008449I	UNABLE TO GET GREEN NOSE GEAR LIGHT. NOSE GEAR COLLAPSED ON LANDING ROLLOUT.
19920305010269I	GENERATOR AND APU PROBLEMS. EMERGENCY LANDING. REPLACED TWO DRIVE GENERATOR AND APU CONTROL UNIT.
19920305011699I	LEFT MAIN GEAR FOLDED ON ROLLOUT. HYDRAULIC HOSE FAILED. LOST ALL HYDRAULIC FLUID.
19920305012029I	PILOT MADE A HARD LANDING. AIRCRAFT SUSTAINED MINOR DAMAGE.
19920305012589I	PRECAUTIONARY LANDING ON HELIPORT PLATFORM DUE TO WEATHER. PILOT BECAME ILL. FLOWN TO HOSPITAL. DIED EN ROUTE.
19920306005209A	ENGINE LOST POWER DURING SLING LOAD HOVER. AUTOROTATED IN SLASH AND STUMPS. CENTRIFUGAL COMPRESSOR FRACTURES.
19920306005219A	WEATHER BELOW MINIMA.MISSED.DID NOT FOLLOW PROCEDURE.CIRCLED GOT ANOTHER TRY DESCENDED OFF LOC BELOW DH.HIT TREES.
19920306005259A	REPORTED POWER LOSS. ROTOR RPM DECAY CAUSED HARD LANDING. FOUND ENGINE AIR INTAKE DUCT DISCONNECTED AND FLATTENED.
19920306005269A	TAIL ROTOR HIT A CABLE WHILE FLYING OVER RIVER. FELL INTO WATER OF SNAKE RIVER.
19920306005289I	WHILE MAKING A ZERO FLAP APPROACH THE PILOT FORGOT TO LOWER LANDING GEAR. LANDED GEAR UP.
19920306005299A	BEGAN MISSED APPROACH DUE WEATHER. SAW RUNWAY,ROLLED TO TRY VISUAL. TOO LOW, WING STRUCK TREES. FAILED ADHERE TO DH
19920306008249I	EXPERIENCED A CRACK IN CAPTAINS L2 WINDOW. DESCENDED TO LOWER LEVEL. DIVERTED TO INDIANAPOLIS.
19920306008639I	BALLON EXPERIENCED A MECHANICAL PROBLEM WITH ITS MAIN BURNER ON DESCENT. SETTLED INTO A LAKE.
19920306008689I	STUDENT LOST DIRECTIONAL CONTROL ON A CROSSWIND LANDING. VEERED OFF SIDE OF RUNWAY.
19920306008939I	HAD A LEFT OUTBOARD FLAP VANE FAILURE ON FINAL. LANDED SAFELY. 5 FT SECTION OF LEFT FLAP VANE HAD DEPARTED AIRPLANE
19920306010899I	PARTIAL ENGINE POWER LOSS WHILE DEPARTING. FORCED LANDING IN FIELD. SCREWS FROM CARBURETOR AIR BOX IN VENTURI.
19920306011189I	PILOT BEING DIRECTED THROUGH CONSTRUCTION AREA. STRUCK A SLOT IN TAXIWAY. NOSE GEAR BENT. CONTINUED TO HANGAR.
19920306012519I	LEFT ENGINE OIL PRESSURE DROPPED. SHUT ENGINE DOWN. LANDED AT DESTINATION. BAFFLING BOLT MADE HOLE IN OIL COOLER.
19920306025999A	STUDENT LEVELED OFF HIGH . STALLED. DROPPED TO RUNWAY COLLAPSING RIGHT MAIN GEAR. VEERED OFF RUNWAY INTO TREES.
