c5	remark
19821017058199A	PILOT MADE HARD LANDING. LANDING GEAR STRUTS DUG INTO GROUND CAUSING AIRCRAFT TO FLIP INVERTED.
19821017061259I	PILOT FAILED TO ADEQUATELY FAMILIARIZE HIMSELF WITH THIS MODEL AIRPLANE AND EXHAUSTED HIS FUEL SUPPLY.
19821017061339I	TAXIING TO GATE ATC ADVISED SMOKE COMING FROM ENGINE. AIRCRAFT EVACUATED. BROKEN HYDRAULIC LINE FROM REVERSE SYSTEM
19821017061449I	RAN OFF SIDE OF RUNWAY ON LANDING. STRUCK CONCRETE BLOCK. WIND SPEED EXCEEDED AIRPLANE CONTROLABILITY.
19821017062399I	ENGINE STARTED TO VIBRATE ON CLIMB TO CRUISE ALTITUDE. FOUND DEFECTIVE RIGHT MAGNETO, MODEL S/N 4060039.
19821017063929I	BALLOON HIT POWERLINES DURING APPROACH TO LANDING.
19821017064129I	NOSE GEAR COLLAPSED ON LANDING. STUDENT ON TRAINING FLIGHT.
19821017065299I	ENGINE LOST POWER ON INITIAL TAKEOFF CLIMB. LANDED IN A CORNFIELD. FOUND WATER IN FUEL.
19821017066019I	NO RADIO AIRCRAFT ADIZ PENETRATION ALERT. ATC HAD FAILED TO FORWARD FLIGHT PLAN IN TIME TO PREVENT AN INTERCEPTION.
19821017066119I	LEFT ENGINE FIRE HORN AND LIGHT ON. USED FIRE BOTTLE AND LANDED. ENGINE FIRE DETECTOR FAILED. REPLACED.
19821017066129I	ON LANDING, PILOTS KNEE BUMPED THROTTLE OPEN. AIRPLANE PORPOISED AND PROPELLER STRUCK THE RUNWAY.
19821017066399I	JUST PRIOR TO TOUCHDOWN A WIND GUST CAUSED PILOT TO LOSE CONTROL OF AIRCRAFT. LANDED TO RIGHT OF RUNWAY.
19821017069299I	AN ELDERLY MAN WALKED INTO IDLING PROPELLER OF THE RIGHT ENGINE BEFORE PILOT SHUTDOWN ENGINE FOR PARKING.
19821017070279A	FLEW INTO CREST OF A HILL ON A NIGHT 3 MILE FINAL FROM THE RUNWAY. TOO LOW ON APPROACH.
19821017070939I	FAILED TO USE LANDING CHECKLIST. LANDED GEAR UP.
19821018053239A	PILOT BEGAN A GO AROUND AFTER TOUCHDOWN. STALLED IN A STEEP NOSE HIGH TURNOUT. PILOT HAD TROUBLE WITH GUSTY WIND.
19821018053249A	AIRCRAFT CRASHED WHEN TURNING FINAL FOR LANDING. WITNESS STATED AIRCRAFT AT VERY LOW ALTITUDE ATTEMPTING TURN.
19821018053279A	RAN OUT OF FUEL AFTER DIVERSION DUE TO CLOUDS AND A CLOSED AIRPORT.
19821018053289A	PILOT LOST DIRECTIONAL CONTROL OF AIRCRAFT DURING TAKEOFF.
19821018053491A	ON APPROACH TO AN OIL RIG PLATFORM, COLLIDED WITH N991RK THAT WAS CLIMBING OUT FROM SAME PLATFORM. NO WITNESSES
19821018053492A	ON CLIMBOUT FROM AN OIL RIG PLATFORM, COLLIDED WITH N55AL THAT WAS ON APPROACH TO SAME PLATFORM. NO WITNESSES.
19821018057489I	A PEDESTRIAN IN A HALLOWEEN COSTUME RAN INTO IDLING PROPELLER AFTER FIRST  LYING IN FRONT OF AIRCRAFT ON THE RAMP.
19821018058319I	NOSE GEAR FOLDED FORWARD AFTER TURN OFF FROM LANDING RUNWAY. TRUNNION ASSEMBLY HAD BROKEN FROM FORCED TOW STOPS.
19821018058829I	THREW NOSE TIRE CAP ON TAKEOFF. DAMAGED GROUND SHIFT MECHANISM. USED REVERSE THRUST. EMERGENCY EVACUATION USED.
19821018058919I	RAN OUT OF FUEL. TAIL BOOM STRUCK THE GROUND ON AUTOROTATIVE LANDING TO A SLOPED SURFACE. NO SOLO ENDORSEMENT.
19821018060479I	NOSE GEAR FAILED TO FULLY RETACT AFTER TAKEOFF. LANDED WITH NOSE GEAR PARTLY EXTENDED.
19821018062039I	RIGHT MAIN GEAR BECAME INOPERATIVE AND AT A UNUSUAL ANGLE. LANDED WITH OTHER GEAR UP. TRUNION FAILED FROM STRESS.
19821018066059I	CYCLED LANDING GEAR HANDLE UP INSTEAD OF DOWN. LEFT MAIN GEAR COLLAPSED. BROKEN SPRING ON GEAR HYDRAULIC BYPASS.
19821018066289I	HYDRAULIC SYSTEM FAILED DUE TO A BROKEN EXTERNAL LINE. USED EMERGENCY AIR BRAKES TO STOP AIRCRAFT.
19821018068639I	ENGINE QUIT ON TAKEOFF TO TEST A NEWLY INSTALLED FUEL INJECTOR. FOLDED NOSE GEAR LANDING. FUEL UNIT IMPACT DAMAGED.
19821019055709A	AIRCRAFT CRASHED SHORTLY AFTER BEING CLEARED TO CLIMB TO CRUISE ALTITUDE. PILOT WAS ATTEMPTING EMERGENCY LANDING.
19821019056359A	ABANDONED DRUG LADEN AIRCRAFT HAD LANDED GEAR UP ON A CITY STREET. NO FUEL ON BOARD. PILOT LOCATED AND JAILED.
19821019057369A	BLOWN OVER WHILE TAXIING TO RAMP AFTER LANDING. GUSTY SURFACE WINDS.
19821019057529A	TOO HOT TRYING TO LAND WITH QUARTERING TAIL WIND ON SECOND ATTEMPT BEGAN GO AROUND. STRUCK A FENCE AT END OF RUNWAY
19821019057689I	BLINDED BY SETTING SUN. LANDED NOSE WHEEL FIRST. IMPACT COLLAPSED NOSE GEAR.
19821019059899I	HARD LANDING BROKE OFF NOSE WHEEL STRUT, COLLAPSING NOSE GEAR STRUT. POSSIBLE WAKE TURBULENCE.
19821019065769I	LANDED ON UNIMPROVED PORTION OF PARTLY RESURFACED RUNWAY AT NIGHT. STRUCK RUNWAY LIGHT ON GO-AROUND.
19821019068179A	PILOT ATTEMPTED LANDING ON DIRT ROAD, WING CAUGHT HIGH WEEDS PULLING AIRCRAFT TO ONE SIDE CAUSING NOSE OVER.
19821020054519A	PILOT ATTEMPTED FLIGHT IN ADVERSE WEATHER. AIRCRAFT ACCUMULATED ICE AND WOULD NOT MAINTAIN ALTITUDE.
19821020054529A	AIRCRAFT CRASHED DURING LOW LEVEL OPERATIONS.  NO ENGINE OR AIRFRAME MALFUNCTION NOTED.
19821020054559A	ENGINE QUIT ON INITIAL TAKEOFF CLIMB AS LANDING GEAR WAS RETRACTED. FUEL EXHAUSTION AND BATTERY IGNITION PROBLEM.
19821020054609A	AIRCRAFT MISSING ON FLIGHT FROM ANGUILLA TO ST. THOMAS, USVI. NO TRACE FOUND.
19821020055829A	TAIL ROTOR BELL CRANK BROKE DURING A POWERLINE PATROL. LOW ALTITUDE PREVENTED AUTOROTATION. CRASHED INTO TREES.
19821020056379A	AFTER ENGINE START PILOT LOOKED DOWN, WHEN PILOT LOOKED UP, AIRCRAFT WAS COLLIDING WITH PARKED AIRCRAFT.
19821020057829A	FAILED TO EXTEND LANDING GEAR FOR LANDING.
19821020061309I	UNABLE TO START ENGINE. ALL SWITCHED OFF. PULLED PROP THROUGH AND ENGINE STARTED. FOUND BROKEN P LEAD TO MAGNETOS.
19821020061959I	WING TIP STRUCK A PARKED AIRCRAFT WHILE TAXIING AROUND A COMMUTER AIRCRAFT ON THE RAMP.
19821020065089I	LEFT MAIN GEAR COLLAPSED ON LANDING. WALKING BEAM FAILED AT UPPER ATTACH FITTING.
19821020065659I	ENGINE LOST POWER PRIOR TO PATTERN ENTRY. AFTER FORCED LANDING FOUND PROP VALVE ASSEMBLY BOLT MISSING. LOST OIL.
19821020066329I	ON ROLLOUT PILOT INDUCED A GROUND LOOP CAUSING RIGHT MAIN GEAR TO BE RIPPED OFF.
19821021054649A	HOVERED OVER A PARKING LOT NEAR SONS FOOTBALL PRACTICE. STALLED ROTORS WHEN POWER WAS APPLIED WITH LOW ROTOR RPM.
19821021054669A	LOW BATTERY, TURNED PROP BY HAND. ENGINE STARTED. AIRCRAFT RAN INTO PARKED AIRCRAFT. FAILED TO SECURE AIRCRAFT.
19821021056409A	PILOT WITH NIGHT RESTRICTION RAN OUT OF FUEL EN ROUTE. LOST CONTROL DURING NIGHT FORCED LANDING. IMPACT WAS FATAL.
19821021056649A	PILOT LOST DIRECTIONAL CONTROL DURING TAKEOFF ROLL.
19821021058889I	STALL WARNING STICK SHAKER ACTIVATED AFTER ROTATION. ACTIVATED AGAIN DURING CLIMB. CHANGED STALL VANE SENSOR.
19821021069249I	PILOT MISUNDERSTOOD TAXI INSTRUCTION FROM ATC. ANOTHER AIRCRAFT HAD TO ABORT HIS TAKEOFF.
19821022054969A	MADE HARD LANDING FROM PRACTICE AUTOROTATION. MAIN ROTORS CUT OFF TAIL BOOM.
19821022055149A	PILOT MADE HARD LANDING IN GUSTY WIND CONDITIONS CAUSING SUBSTANTIAL DAMAGE.
19821022055159A	AIRCRAFT DITCHED AT SEA. PILOTS STATED FUEL CONTAMINATION MAY HAVE CAUSED DOUBLE ENGINE FAILURE.
19821022056249A	SIDE WIND GUST CAUSED WING FLOAT TO DIG INTO WATER ON LANDING. CAUSED UPSET. POND SHAPE PREVENTED LANDING INTO WIND
19821022058219A	PILOT LOST DIRECTIONAL CONTROL OF AIRCRAFT DURING LANDING ON TAXIWAY AND COLLIDED WITH HANGAR.
19821022061409I	STUDENT ON FIRST SOLO LANDING, BOUNCED AND PORPOISED. NOSE GEAR COLLAPSED.
19821022061439I	TAXIED BEHIND DC6 THAT HAD ALL FOUR ENGINES RUNNING.PROP BLAST BLEW BARON UP ON A WING TIP.
19821022061479I	RIGHT MAIN LANDING GEAR COLLAPSED ON ROLLOUT. UNABLE TO DETERMINE CAUSE DUE TO DAMAGED DOWN LOCK ROD END BEARING.
19821022061549I	PILOT ABORTED TAKEOFF AFTER STRIKING A FOX. FOUND NO DAMAGE.
19821022061889I	VIOLENT NOSE WHEEL SHIMMY ON LANDING. NOSE WHEEL FORK BROKE OFF.
19821022063129I	LANDING GEAR RETRACTED ON TAKEOFF ROLL. NO MALFUNCTIONS FOUND.
19821022063219I	PILOT MADE OFF AIRPORT LANDING. FLARED OUT CAUSING TAIL ROTOR TO HIT GROUND. STUDENT TO RECIEVE MORE INSTRUCTION.
19821022064069I	FIRE WARNING #1 ENGINE. STAYED ON AFTER FIRE BOTTLES USED. NO FIRE. FAULTY FIRE WARNING SENSING ELEMENT.
19821022064769I	MADE PRECAUTIONARY LANDING ON A LAKE DUE TO A MALFUNCTIONING PROGRESSIVE COMPRESSOR BLEED VALVE.
19821023054899A	AIRCRAFT STRUCK TREE AND CRASHED ON FIRST FLIGHT DURING FINAL APPROACH FOR LANDING.
19821023054909A	GYROCOPTER CRASHED 125 FEET SHORT OF RUNWAY THRESHOLD DURING PROFICIENCY FLYING.
19821023054929A	AIRCRAFT CRASHED IN MOUNTAINOUS AREA DURING GAME SPOTTING FLIGHT. OTHER PILOTS REPORTING HIGH WINDS.
19821023054959A	ENGINE QUIT ON LOCAL FLIGHT. LANDED AT LOCAL STRIP. RIGHT MAIN IN TRANSIT AT TOUCHDOWN. UPPER CAMSHAFT GEAR FAILED.
19821023055029A	BOUNCED ON LANDING. MAIN ROTORS STRUCK TAIL ROTOR. HELICOPTER TURNED SIDEWAYS AND ROLLED ON ITS SIDE.
19821023055139A	PILOT REPORTED LIGHTS WERE NOT WORKING.FAILED TO CHECK GEAR DOWN AND LOCKED. GEAR COLLAPSED ON THE LANDING ROLL.
19821023056259A	AIRCRAFT HIT WIRES AND CRASHED DURING ABORTED LANDING AND ATTEMPT TO GO-AROUND.
19821023056369A	PILOT WAS ATTEMPTING TOUCH AND GO LANDING ON SANDBAR WHEN AIRCRAFT HIT LOG AND FLIPPED INVERTED IN RIVER.
19821023058169A	AILERONS LOCKED DURING A STEEP LOW ALTITUDE TURN. CRASHED  INTO HAYSTACK. SHOTGUN SHELLS FIRING PIN JAMMED CONTROL.
19821023060659A	FLEW INTO RISING TERRAIN. STRUCK TREES IN AREA WELL KNOWN TO PILOT. PILOT WAS IMPAIRED BY ALCOHOL.
19821023061929I	PILOT MOVED LANDING GEAR HANDLE TO UP POSITION. FAULTY SAFETY SOLENOID ALLOWED HANDLE TO BE PLACED IN UP POSITION.
19821023062169I	PILOT LOST OUTSIDE WHEEL ON TAKEOFF. CONTINUED TO DESTINATION. TAXIED OFF RUNWAY. SHUT DOWN. TOWED TO HANGAR.
19821023063799I	LOST THROTTLE CONTROL ON LIFTOFF. SHUT OFF ENGINE. TAIL ROTOR STRIKE ON AUTOROTATION LANDING. THROTTLE SHAFT BROKEN
19821023064779I	LANDED GEAR UP. FAILED TO USE CHECKLIST. NO MULIT-ENGINE RATING OR CURRENT BIENNIAL FLIGHT REVIEW.
19821023064879I	RAN OUT OF FUEL. STRUCK A POWERLINE WHILE LANDING ON A ROAD.
19821023065049I	STUDENT ON FIRST FREE FALL JUMP FAILED TO MANEUVER TO LANDING AREA. STRUCK POWERLINES ON LANDING.
19821023065159I	STEWARDESS CAUGHT HER TOES BETWEEN THE LIFT AND ELEVATOR SHAFT. BROKE FOUR TOES. PARAMEDICS MET AIRCRAFT.
19821023065319I	INFLIGHT HYDRAULIC SYSTEM FAILURE. UTILITY SYSTEM #1 FAILED. RETURNED TO PHILADELPHIA.
19821023065939I	PILOT LANDED ON TAXIWAY OF A PLAINLY MARKED CLOSED AIRPORT, LOST CONTROL, RAN OFF THE TAXIWAY.
19821024055039A	NOSE GEAR PROBLEM AND LEFT ENGINE QUIT DUE TO FUEL EXHAUSTION. SHUT DOWN RIGHT ENGINE IN ERROR. CRASH LANDED SHORT.
19821024055069A	PILOT LANDED IN SMALL GRASS FIELD, USED BRAKES TOO ABRUPTLY CAUSING AIRCRAFT TO FLIP INVERTED.
19821024055089A	DYNAMITE CHARGE DAMAGED AIRCRAFT DURING A SIMULATED AIR SHOW LOW LEVEL BOMBING RUN. NO PRIOR PRACTICE OR WAIVER.
19821024055099A	CRASH OCCURRED DURING EMERGENCY LANDING AFTER ENGINE FAILURE DURING CLIMB AFTER TAKEOFF.
19821024056349A	AIRPLANE CRASHED AND BURNED IN A OPEN FIELD. MAY HAVE BEEN CHASING DEER IN AREA. STUDENT PILOT HAD OWNER ON BOARD.
19821024056439A	PILOT CONTINUED VFR FLIGHT INTO DETERIORATING WEATHER CONDITIONS. IMPACTED HILLSIDE.
19821024056469A	EXPLOSION IN RIGHT WING DURING TAXI AFTER LANDING. INVESTIGATION REVEALED VENT LINE LEAKING.
19821024056489A	ELECTRICAL SYSTEM FAILED AND PILOT ELECTED TO LAND AT NEAREST AIRPORT. HARD LANDING OCCURRED DUE TO VISIBILITY.
19821024056769A	STUDENT PILOT CLAIMED THROTTLE STUCK IN CLOSED POSITION CAUSING FORCED LANDING SHORT OF INTENDED AIRPORT.
19821024059959I	LOST DIRECTIONAL CONTROL ON LANDING. AIRCRAFT VEERED OFF THE RUNWAY AND TURNED OVER ON ITS BACK.
19821024060989I	NOSE GEAR COLLAPSED ON THE LANDING ROLL. BRACE ASSEMBLY WAS BROKEN AT THE WELD. PN 958240183.
19821024061379I	PILOT LOST DIRECTIONAL CONTROL AND VEERED OFF RUNWAY DUE TO CROSSWINDS. HIT TWO PARKED AIRCRAFT.
19821024062019I	OVERPRIMED ENGINE ON STARTING, CARBURETOR INDUCTION FIRE ENSUED. DAMAGED ENGINE ACCESSORIES AND COWLING.
19821024062589I	DECELERATED AT 50 FEET ON DOWNWIND LANDING. USED EXTREME PITCH TO SLOW DOWN. TAIL ROTOR HIT GROUND.
19821024064059I	GUST OF WIND FLIPPED AIRCRAFT ON ITS BACK WHILE TAXIING FOR TAKEOFF. WIND EXCEEDED AIRCRAFT CAPABILITIES.
19821024065549I	AIRCRAFT NOT PROPERLY ALIGNED ON RUNWAY. RUNWAY LIGHTS WERE ROLLED OVER AND DESTROYED. TWO TIRES WERE BLOWN OUT.
19821024065789I	PROPELLER TIPS STRUCK RUNWAY ON TURNING AFTER LANDING. RUNWAY CROWN GRADED TOO HIGH.
19821024066089I	PILOT MADE UNAUTHORIZED LANDING ON PRIVATE PROPERTY FIREBREAK. GAVE INCORRECT STATEMENT FOR LANDING TO SECURITY.
19821025055179A	ENGINE QUIT ON CLIMBOUT. AIRCRAFT STALLED IN TURN BACK TOWARD AIRPORT. POSSIBLE FUEL EXHAUSTION. OVERRICH MIXTURE.
19821025056319A	CRASH OCCURRED DURING EMERGENCY LANDING DUE TO LOSS OF POWER FROM CARBURETOR ICE.
19821025062409I	SMOKE IN COCKPIT. BLEW TIRE ON LANDING. LOOSE CYLINDER AND A BROKEN EXHAUST STACK. BURNED WIRING AND COWLING.
19821025065369I	PILOT LANDED SHORT AND COLLIDED WITH A LEAD-IN RUNWAY STROBE LIGHT. PILOT WAS FACING SUN ON APPROACH.
19821025065459I	PILOT SWERVED OFF RUNWAY ON TAKEOFF ROLL WHEN SEAT HEIGHT RETAINING PIN SLIPPED FROM RETAINING HOLE. SEAT DROPPED.
19821025066049I	DURING ENGINE RUN UP, AIR BLAST CAVED IN A STEEL HANGAR DOOR AND AN INTERIOR WALL.
19821025067021A	COLLIDED WITH CESSNA 5742T WHILE TAXIING TO RAMP. THE OUTBOUND CESSNA WAS STOPPED AT TIME OF IMPACT.
19821025067022A	WAS STRUCK BY AN INBOUND J3, N25973, WHILE STOPPED ON THE TAXIWAY TO AWAIT PASSAGE OF THE J3 PRIOR TO TAXI TO RWY
19821025069509I	RPM DROPPED AFTER STARTING. ENGINE SHUTDOWN. FIRE ERUPTED IN ENGINE COWLING. PRESSURE FITTING ON CARBURETOR LEAKED.
19821026056389A	LOST CONTROL LANDING IN A GUSTY CROSSWIND. RAN OFF THE RUNWAY AND OVERTURNED.
19821026056399A	AIRCRAFT CRASHED WITHIN MINUTES AFTER TAKEOFF IN ADVERSE WEATHER CONDITIONS. FROST ON AIRFRAME POSSIBLE FACTOR.
19821026056429A	LOST ALTITUDE TURNING BASE FOR A EMERGENCY LANDING. AIRPLANE BURNED AFTER IMPACT. SUSPECT CARBURETOR PROBLEM.
19821026056669A	PRIVATE PILOT LOST DIRECTIONAL CONTROL ON THE TAKEOFF ROLL. AIRCRAFT STRUCK VASI LIGHTS OFF EDGE OF RUNWAY.
19821026056809A	ENGINE QUIT DUE TO FUEL EXHAUSTION. CRASH OCCURRED DURING NIGHT EMERGENCY LANDING.
19821026057839A	AIRCRAFT CRASHED DURING RADAR VECTORS TO AIRPORT. PILOT UNABLE TO MAINTAIN HEADING.
19821026061509I	GEAR WARNING SOUNDED AFTER TAKEOFF GEAR DOORS OPEN ON LANDING. FIXED DOORS GEAR HORN PROBLEM ON NEXT FLIGHT.
19821026063759I	VIBRATION IN FLIGHT. AFTER LANDING AT NEAREST AIRPORT, FOUND 6 INCHES OF A PROPELLER BLADE HAD SEPARATED.
19821026063789I	LOST HYDRAULIC SYSTEM PRESSURE. USED EMERGENCY GEAR SYSTEM AND EMERGENCY BRAKES. HYDRAULIC LEAK. LOOSE FITTING.
19821026064479A	AG AIRCRAFT STALLED AND CRASHED AFTER HITTING A DUST DEVIL ON A DOWNWIND TURN AROUND.
19821026066279I	LOST HYDRAULIC PRESSURE TAXING OUT FOR TAKEOFF. AIRCRAFT TOWED TO GATE. FOUND RUPTURED PRESSURE LINE.
19821026066519I	NO GEAR UP INDICATION AFTER TAKEOFF AND NO GEAR DOWN GREEN. GEAR COLLAPSED LANDING. FAILED TO USE MANUAL EXTENSION.
19821026067309I	RAN OUT OF FUEL WHILE CIRCLING IN PATTERN. LANDED ON A ROAD. ERRATIC FUEL GAUGES. STUDENT VISUALLY CHECKED FUEL.
19821026068459I	INCIDENT INFORMATION NOT INCLUDED IN REPORT.
19821026069349I	LANDED WITH GEAR RETRACTED.
19821027056779A	SKIDDED ON WET GRASS WHILE LANDING AT A PRIVATE STRIP. STUDENT LOCKED BRAKES. AIRPLANE NOSED OVER ON A BARE SPOT.
19821027056789A	PILOT CLAIMED ENGINE PROBLEMS CAUSED AIRCRAFT TO HIT TREES BUT WITNESS STATED AIRCRAFT MADE SEVERAL LOW PASSES.
19821027057519A	AIRCRAFT CRASHED DURING ABORTED TAKEOFF BECAUSE OF FUEL ON WINDSHIELD.
19821027061459I	ENGINE FAILED AT CRUISE ALTITUDE. UNABLE TO RESTART ENGINE. FOUND FOREIGN MATTER IN FUEL LINE. LOOKED LIKE RUST.
19821027061829I	ROUGH ENGINE AND POWER LOSS. HIT A STAKE LANDING IN A FOOTBALL FIELD. ONE CYLINDER HAD LOST COMPRESSION.
19821027063959I	#2 TIRE TREAD SEPARATED ON TAKEOFF. LOST HYDRAULIC PRESSURE. DAMAGED THREE HYDRAULIC TUBES IN WHEEL WELL.
19821027064899I	STUDENT PILOT ON FIRST SOLO FLIGHT MADE HARD UNEVEN LANDING. LOST CONTROL AND STRUCK A RUNWAY LIGHT.
19821027065559I	LANDED LONG UNABLE TO STOP. RAN OFF END OF RUNWAY INTO A CHAIN LINK FENCE.
19821027070631A	AIRCRAFT COLLIDED WITH N100FD DURING CLIMB TO CRUISE ALTITUDE AFTER DEPARTING ADDISON, TEXAS, AIRPORT.
19821027070632A	AIRCRAFT COLLIDED WITH N72430 DURING DESCENT FOR LANDING AT DALLAS LOVE FIELD.
19821028055899A	RPM DECAY ON SPRAY RUN. STRUCK TREES ON PULL UP FOR FORCED LANDING. ENGINE RUNNING AFTER IMPACT. NO DEFECTS FOUND.
19821028056839A	INSTRUCTOR WITH AN ILL STUDENT STRUCK A RUNWAY APPROACH LIGHT STANCHION ON SHORT FINAL.BLAMED WINDSHEAR.
19821028057569A	STUDENT PILOT ALLOWED AIRCRAFT TO PORPOISE ON LANDING UNTIL THE NOSE GEAR COLLAPSED.
19821028058089A	AIRCRAFT CRASHED AT NIGHT IN RURAL AREA. LOCAL RESIDENTS REVEALED THAT AIRCRAFT HAD MADE SEVERAL LOW PASSES.
19821028058149A	FAILED TO MAINTAIN ROTOR RPM AND FORWARD SPEED. CRASHED INTO TREE. PILOT NOT RATED IN HELICOPTERS.
19821028061679I	WATCHING AN APPROACHING SNOW SHOWER PILOT LANDED WITH GEAR UP.
19821028062569I	LOST POWER ON SLOW FLIGHT PRACTICE. LANDED IN A COTTON FIELD. STICKING CARBURETOR FLOAT.
19821028063229I	PILOT LANDED WITH GEAR UP. FOUND GEAR SYSTEM WORKING NORMALLY. FAILED TO USE LANDING CHECKLIST.
19821028063909I	LANDING GEAR RETRACTED ON THE LANDING ROLL. NO GEAR DEFECTS FOUND. NEW POWER PACK WAS INSTALLED PRIOR TO FLIGHT.
19821028066659I	FIRST OFFICER LEVELED OFF HIGH. RIGHT MAIN GEAR COLLAPSED AFTER HARD LANDING. GEAR DOWN LOCK SHOWED FRESH BREAK.
19821028067449I	GEAR FAILED TO EXTEND USING NORMAL OR EMERGENCY SYSTEM. GEAR UP CONTACTS MAY HAVE FUSED. NO MAINTENANCE RECORDS.
19821028068559I	NOSE GEAR COLLAPSED ON LANDING ROLLOUT. BOLT THAT ATTACHES NOSE GEAR ACTUATING CYLINDER TO GEAR ASSEMBLY SEPARATED.
19821028068949I	LANDING GEAR JAMMED HALFWAY RETRACTED ON TAKEOFF. COLLAPSED ON LANDING. TORQUE LINK BOLTS BROKEN ON RIGHT MAIN GEAR
19821028069219A	PILOT REPORTED POWER LOSS ON LEFT ENGINE ON TAKEOFF. UNABLE TO CLIMB.CRASH LANDED IN FIELD.ENGINE CHECKED NORMAL.
19821029055889A	OVERSHOT APPROACH TO LAND. OVER ROTATED ON ATTEMPT TO GO AROUND. AIRCRAFT SETTLED INTO TREES.
19821029057399A	STUDENT PILOT WITH 2 PASSENGERS CRASHED INTO TREES AFTER CARBURETOR ICED WHILE FLYING IN LOW CLOUDS AND RAIN.
19821029057549A	AIRCRAFT FLIPPED INVERTED DURING EMERGENCY LANDING IN SOFT FIELD.
19821029057759A	LANDED ON A SNOW PACKED RUNWAY. STRUCK A SNOW RIDGE AND FLIPPED OVER.
19821029061199I	PILOT LANDED WITH GEAR UP.
19821029063119I	UNABLE TO STOP ON RUNWAY. FAILED TO GO AROUND. RAN OFF END OF RUNWAY. STRUCK RUNWAY SIGN.
19821029063289I	PILOT LANDED WITH NOSE GEAR IN RETRACTED POSITION. USED EMERGENCY PROCEDURES. BOLT MISSING FROM DOOR ACTUATOR ROD.
19821029063359I	PILOT STRUCK ANOTHER AIRCRAFT WHILE TAXIING BEHIND IT. PILOT WAS UNAWARE THAT HE HAD STRUCK THE AIRCRAFT.
19821029064149I	LEFT HYDRAULIC CAPTION ILLUMINATED AFTER TAKEOFF. REPLACED HYDRAULIC SYSTEM ACCUMULATOR. BLED AIR FROM SYSTEM.
19821029064159I	TAKEOFF ABORTED DUE TO RIGHT ENGINE INTERNAL FAILURE. CREW FAILED TO USE EMERGENCY POWER FOR PA ON EVACUATION.
19821029066059A	PILOT TURNED AIRCRAFT INTO 8 FOOT DEEP CULVERT. PILOT STATED LIGHTING WAS INADEQUATE.
19821029066359I	GEAR COLLAPSED ON LANDING. INDICATIONS ARE THAT LANDING GEAR WAS IN TRANSIT WHEN TOUCHDOWN WAS MADE.
19821029066839I	CRASHED WHEN AIRCRAFT WAS LANDED ON THE NOSE WHEEL.
19821029067609I	STUDENT HAD NEAR MISS WITH ANOTHER AIRCRAFT ON SOLO CROSS COUNTRY. BECAME LOST. SAW AIRPORT AND LANDED USING 123.0.
19821029068199I	PILOT MISTAKENLY RETRACTED GEAR IN PLACE OF FLAPS ON TOUCH AND GO. NOSE GEAR COLLAPSED.
19821029068649I	WING TIP STRUCK THE SPINNER OF A PARKED AIRCRAFT WHILE TAXIING TO PARK.
19821030055869A	STRUCK THE TOP OF A MOUNTAIN ON A DARK, RAINY NIGHT. LOW TIME PILOT WAS ADVISED OF DETERIORATING WEATHER EN ROUTE.
19821030055949A	PROP GOVERNOR INOP. MECHANIC OKAYED DEPARTURE. ENGINE SEIZED. PISTON PINS BROKEN FROM OIL LOSS. CLOGGED GOVERNOR.
19821030056059A	ENGINE LOST POWER DURING TAKEOFF, PILOT MADE EMERGENCY LANDING STRAIGHT AHEAD BUT AIRCRAFT FLIPPED INVERTED.
19821030057419A	PILOT DEPARTED IN IMC, APPROXIMATELY 15 MINUTES AFTER TAKEOFF, CRASH OCCURRED.
19821030057809A	REINDEER MEAT BLOCKED REAR FLIGHT CONTROL. PILOT WAS UNABLE TO USE UP ELEVATOR. HIT ICE NOSE DOWN SHORT OF RUNWAY.
19821030061909I	AIRCRAFT JUMPED THE CHOCK WHEN PILOT HAND PROPPED THE ENGINE TO START IT. AIRCRAFT HIT A STACK OF BUILDING MATERIAL
19821030064799I	LEFT MAIN GEAR COLLAPSED ON THE LANDING ROLL. LEFT GEAR DRAG STRUT BOLT FAILED.
19821030064959A	ENGINE QUIT ON TAKEOFF. FLIPPED OVER LANDING IN A BEAN FIELD. INSIDE OF FUEL LINE TO FUEL PUMP ROTTEN AND CLOGGED.
19821030065249I	LEFT MAIN GEAR BUNGEE BROKE, ALLOWED PARTIAL GEAR COLLAPSE ON LANDING.
19821030065269I	MAIN PARACHUTE DID NOT FULLY INFLATE, WAS CUT AWAY. JUMPER FAILED TO USE EMERGENCY CHUTE.
19821030065289I	LOST POWER ON TAKEOFF CLIMB. LANDED ON A CITY STREET. AUTO FUEL AND WATER IN FUEL TANKS.
19821030065509I	RUNWAY LIGHTS WENT OFF ON LEVEL OFF. LANDED ON GRASS TO LEFT OF RUNWAY. COUNSELED ON RUNWAY LIGHT PROCEDURES.
19821030065719I	LANDED WITH GEAR UP. PILOT STATED HE PUT GEAR DOWN BUT DID NOT LOOK OUT FOR A VISUAL CHECK. DID NOT HEAR HORN.
19821030066349I	ENGINE STARTED VIBRATING AND LOST POWER AT LEVEL FLIGHT. EXHAUST VALVE UPPER SPRING ROTATOR BROKEN. PUSH ROD BENT.
19821030067739I	LOW ON FINAL, ENGINE FAILED TO RESPOND. LANDED SHORT. PILOT REPORTED CARBURETOR ICING.
